year,month,supplier,item_code,item_description,item_type,retail_sales,retail_transfers,warehouse_sales,original_description,package_size,total_sales,quarter,operational_activity
2020,1,ANHEUSER BUSCH INC,70591,BLUE POINT TOASTED LAGER,KEGS,0.0,0.0,9.0,BLUE POINT TOASTED LAGER 1/6K,1/6K,9.0,1,LOW
2020,1,ANHEUSER BUSCH INC,7307,STELLA ARTOIS,KEGS,0.0,0.0,394.0,STELLA ARTOIS 1/2K,1/2K,394.0,1,HIGH
2020,1,FLYING DOG BREWERY LLLP,77607,FLYING DOG PALE ALE,KEGS,0.0,0.0,12.0,FLYING DOG PALE ALE 1/2K,1/2K,12.0,1,MEDIUM
2020,1,BOSTON BEER CORPORATION,77782,DOGFISH HEAD VIBRANT P'OCEAN,KEGS,0.0,0.0,12.0,DOGFISH HEAD VIBRANT P'OCEAN 1/6K,1/6K,12.0,1,MEDIUM
2020,1,NEW BELGIUM BREWING INC,77799,NB TAP IN GOLDEN ALE EG,KEGS,0.0,0.0,5.0,NB TAP IN GOLDEN ALE 1/2 KEG,1/2K,5.0,1,LOW
2020,1,SIERRA NEVADA BREWING CO,78069,SIERRA NEVADA HAZY LITTLE THING IPA EG,KEGS,0.0,0.0,55.0,SIERRA NEVADA HAZY LITTLE THING IPA 1/2 KEG,1/2K,55.0,1,MEDIUM
2020,1,LEGENDS LTD,78859,ANCHOR STEAM,KEGS,0.0,0.0,2.0,ANCHOR STEAM 1/6K,1/6K,2.0,1,LOW
2020,1,KAHN PAPER COMPANY INC,8001,BAGS - PAPER BARREL,STR_SUPPLIES,0.0,22.0,0.0,BAGS - PAPER 1/6 BARREL,1/6,22.0,1,MEDIUM
2020,1,KAHN PAPER COMPANY INC,8010,BAGS - PAPER QUARTS,STR_SUPPLIES,0.0,76.0,0.0,BAGS - PAPER QUARTS,UNKNOWN,76.0,1,MEDIUM
2020,1,BOSTON BEER CORPORATION,80136,ANGRY ORCHARD ROSE EG,KEGS,0.0,0.0,1.0,ANGRY ORCHARD ROSE 1/2 KEG,1/2K,1.0,1,LOW
2020,1,KAHN PAPER COMPANY INC,8036,BAGS - PAPER B,STR_SUPPLIES,0.0,14.0,0.0,BAGS - PAPER 12LB,12L,14.0,1,MEDIUM
2020,1,KAHN PAPER COMPANY INC,8044,BAGS - PAPER PINTS,STR_SUPPLIES,0.0,50.0,0.0,BAGS - PAPER PINTS,UNKNOWN,50.0,1,MEDIUM
2020,1,Default,8052,BAGS - PLASTIC B,STR_SUPPLIES,0.0,15.0,0.0,BAGS - PLASTIC 20LB,20L,15.0,1,MEDIUM
2020,1,CLIPPER CITY BREWING CO,82813,HEAVY SEAS LOOSE CANNON,KEGS,0.0,0.0,25.0,HEAVY SEAS LOOSE CANNON 1/6K,1/6K,25.0,1,MEDIUM
2020,1,BOSTON BEER CORPORATION,87831,DOGFISH HEAD RAISON D'EXTRA,KEGS,0.0,0.0,8.0,DOGFISH HEAD RAISON D'EXTRA1/6,1/6,8.0,1,LOW
2020,1,BOSTON BEER CORPORATION,87904,DOGFISH HEAD MIDAS TOUCH,KEGS,0.0,0.0,15.0,DOGFISH HEAD MIDAS TOUCH 1/6K,1/6K,15.0,1,MEDIUM
2020,1,BOSTON BEER CORPORATION,88315,DOGFISH HEAD 90 MIN IPA,KEGS,0.0,0.0,16.0,DOGFISH HEAD 90 MIN IPA 1/2K,1/2K,16.0,1,MEDIUM
2020,1,BOSTON BEER CORPORATION,88331,DOGFISH HEAD 120 MIN IPA,KEGS,0.0,0.0,18.0,DOGFISH HEAD 120 MIN IPA 1/6K,1/6K,18.0,1,MEDIUM
2020,1,FLYING DOG BREWERY LLLP,88411,FLYING DOG FAMILY DRAMA IMPERIAL PILSNER EG,KEGS,0.0,0.0,1.0,FLYING DOG FAMILY DRAMA IMPERIAL PILSNER 1/2 KEG,1/2K,1.0,1,LOW
2020,1,RELIABLE CHURCHILL LLLP,88414,AYINGER BAVARIAN PILS KEG,KEGS,0.0,0.0,1.0,AYINGER BAVARIAN PILS 50L KEG,50L,1.0,1,LOW
2020,1,LEGENDS LTD,88481,BURLEY OAK LOST IPA,KEGS,0.0,0.0,1.0,BURLEY OAK LOST IPA 1/2K,1/2K,1.0,1,LOW
2020,1,LEGENDS LTD,88711,BURLEY OAK HIGHER VIBRATIONS EG,KEGS,0.0,0.0,2.0,BURLEY OAK HIGHER VIBRATIONS 1/6 KEG,1/6K,2.0,1,LOW
2020,1,BOSTON BEER CORPORATION,89150,DOGFISH HEAD WORLD WIDE STOUT,KEGS,0.0,0.0,4.0,DOGFISH HEAD WORLD WIDE STOUT 1/6K,1/6K,4.0,1,LOW
2020,1,THE BROOKLYN BREWERY CORPORATION,8974,BROOKLYN LAGER,KEGS,0.0,0.0,1.0,BROOKLYN LAGER 1/2K,1/2K,1.0,1,LOW
2020,1,SIERRA NEVADA BREWING CO,90043,SIERRA NEVADA HOP BULLET DIPA G,KEGS,0.0,0.0,3.0,SIERRA NEVADA HOP BULLET DIPA 1/2 KG,1/2K,3.0,1,LOW
2020,1,ANHEUSER BUSCH INC,91596,MICHELOB ULTRA,KEGS,0.0,0.0,37.0,MICHELOB ULTRA 1/2K,1/2K,37.0,1,MEDIUM
2020,1,DIAGEO NORTH AMERICA INC,93025,SMITHWICKS,KEGS,0.0,0.0,41.0,SMITHWICKS 1/2K,1/2K,41.0,1,MEDIUM
2020,1,SIERRA NEVADA BREWING CO,93823,SIERRA NEVADA CELEBRATION,KEGS,0.0,0.0,7.0,SIERRA NEVADA CELEBRATION 1/2K,1/2K,7.0,1,LOW
2020,1,BOSTON BEER CORPORATION,93890,DOGFISH HEAD 60 MIN IPA,KEGS,0.0,0.0,72.0,DOGFISH HEAD 60 MIN IPA 1/2K,1/2K,72.0,1,MEDIUM
2020,1,BOSTON BEER CORPORATION,94722,SAM ADAMS COLD SNAP G,KEGS,0.0,0.0,69.0,SAM ADAMS COLD SNAP 1/2 KG,1/2K,69.0,1,MEDIUM
2020,1,SIERRA NEVADA BREWING CO,94919,SIERRA NEVADA PALE ALE,KEGS,0.0,0.0,16.0,SIERRA NEVADA PALE ALE 1/2K,1/2K,16.0,1,MEDIUM
2020,1,ANHEUSER BUSCH INC,95010,BUD,KEGS,0.0,0.0,48.0,BUD 1/2K,1/2K,48.0,1,MEDIUM
2020,1,ANHEUSER BUSCH INC,95028,BUD LIGHT,KEGS,0.0,0.0,359.0,BUD LIGHT 1/2K,1/2K,359.0,1,HIGH
2020,1,MILLER BREWING COMPANY,95206,MILLER LITE,KEGS,0.0,0.0,478.0,MILLER LITE 1/2K,1/2K,478.0,1,HIGH
2020,1,GAMBRINUS,95249,SHINER BOCK,KEGS,0.0,0.0,8.0,SHINER BOCK 1/2K,1/2K,8.0,1,LOW
2020,1,ANHEUSER BUSCH INC,95265,BUD LIGHT G,KEGS,0.0,0.0,13.0,BUD LIGHT 1/4KG,1/4K,13.0,1,MEDIUM
2020,1,YUENGLING BREWERY,95281,YUENGLING LAGER,KEGS,0.0,0.0,259.0,YUENGLING LAGER 1/2K,1/2K,259.0,1,HIGH
2020,1,BOSTON BEER CORPORATION,95338,SAM ADAMS LAGER,KEGS,0.0,0.0,41.0,SAM ADAMS LAGER 1/2K,1/2K,41.0,1,MEDIUM
2020,1,MILLER BREWING COMPANY,95400,MILLER LITE,KEGS,0.0,0.0,51.0,MILLER LITE 1/4K,1/4K,51.0,1,MEDIUM
2020,1,MILLER BREWING COMPANY,95460,COORS LT,KEGS,0.0,0.0,73.0,COORS LT 1/2K,1/2K,73.0,1,MEDIUM
2020,1,ANHEUSER BUSCH INC,96121,MICHELOB ULTRA,KEGS,0.0,0.0,6.0,MICHELOB ULTRA 1/6K,1/6K,6.0,1,LOW
2020,1,MILLER BREWING COMPANY,96253,BLUE MOON,KEGS,0.0,0.0,249.0,BLUE MOON 1/2K,1/2K,249.0,1,HIGH
2020,1,HEINEKEN USA,96520,HEINEKEN,KEGS,0.0,0.0,44.0,HEINEKEN 1/2K,1/2K,44.0,1,MEDIUM
2020,1,DIAGEO NORTH AMERICA INC,96873,GUINNESS STOUT,KEGS,0.0,0.0,204.0,GUINNESS STOUT 1/2K,1/2K,204.0,1,HIGH
2020,1,DIAGEO NORTH AMERICA INC,96881,HARP,KEGS,0.0,0.0,29.0,HARP 1/2K,1/2K,29.0,1,MEDIUM
2020,1,ANHEUSER BUSCH INC,96890,BASS ALE,KEGS,0.0,0.0,2.0,BASS ALE 1/2K,1/2K,2.0,1,LOW
2020,1,ANHEUSER BUSCH INC,97055,KIRIN ICHIBAN,KEGS,0.0,0.0,20.0,KIRIN ICHIBAN 1/2K,1/2K,20.0,1,MEDIUM
2020,1,DELMAR BREWING COMPANY LLC,97103,EVOLUTION PINEHOPLE IPA,KEGS,0.0,0.0,1.0,EVOLUTION PINEHOPLE IPA - 1/2,1/2,1.0,1,LOW
2020,1,DELMAR BREWING COMPANY LLC,97105,EVOLUTION PINEHOPLE IPA,KEGS,0.0,0.0,2.0,EVOLUTION PINEHOPLE IPA - 1/6,1/6,2.0,1,LOW
2020,1,MASS BAY BREWING CO,97373,HARPOON IPA,KEGS,0.0,0.0,12.0,HARPOON IPA 1/2K,1/2K,12.0,1,MEDIUM
2020,1,MILLER BREWING COMPANY,98329,FOSTER LAGER,KEGS,0.0,0.0,6.0,FOSTER LAGER 1/2K,1/2K,6.0,1,LOW
2020,1,BOSTON BEER CORPORATION,98353,DOGFISH HEAD BURTON BATON,KEGS,0.0,0.0,7.0,DOGFISH HEAD BURTON BATON 1/6K,1/6K,7.0,1,LOW
2020,1,MILLER BREWING COMPANY,98540,PILSNER URQUELL,KEGS,0.0,0.0,10.0,PILSNER URQUELL 1/2K,1/2K,10.0,1,MEDIUM
2020,1,ANHEUSER BUSCH INC,98671,SHOCK TOP BELGIUM WHITE G,KEGS,0.0,0.0,22.0,SHOCK TOP BELGIUM WHITE 1/2 KG,1/2K,22.0,1,MEDIUM
2020,1,ANHEUSER BUSCH INC,98680,SHOCK TOP BELGIUM WHITE G,KEGS,0.0,0.0,21.0,SHOCK TOP BELGIUM WHITE 1/6 KG,1/6K,21.0,1,MEDIUM
2020,1,HEINEKEN USA,98906,DOS EQUIS LAGER,KEGS,0.0,0.0,22.0,DOS EQUIS LAGER 1/2K,1/2K,22.0,1,MEDIUM
2020,1,LEGENDS LTD,99090,BITBURGER,KEGS,0.0,0.0,2.0,BITBURGER 1/2K,1/2K,2.0,1,LOW
2020,1,YUENGLING BREWERY,99350,YUENGLING LAGER,KEGS,0.0,0.0,40.0,YUENGLING LAGER 1/4K,1/4K,40.0,1,MEDIUM
2020,1,HAMCO DC,9938,THERMAL REGISTER PAPER,STR_SUPPLIES,0.0,27.0,0.0,THERMAL REGISTER PAPER,UNKNOWN,27.0,1,MEDIUM
2020,1,HEINEKEN USA,99570,DOS EQUIS AMBER,KEGS,0.0,0.0,28.0,DOS EQUIS AMBER 1/2K,1/2K,28.0,1,MEDIUM
2020,1,BOSTON BEER CORPORATION,99988,SAM ADAMS COLD SNAP G,KEGS,0.0,0.0,49.0,SAM ADAMS COLD SNAP 1/6 KG,1/6K,49.0,1,MEDIUM
2020,7,BACKUP BEVERAGE,10041,JACKS SWEET BOURBON EG,KEGS,0.0,0.0,1.0,JACKS SWEET BOURBON 1/2 KEG,1/2K,1.0,3,LOW
2020,7,BACKUP BEVERAGE,10044,3WV JUICEBOX RWB EG,KEGS,0.0,0.0,3.0,3WV JUICEBOX RWB 1/6 KEG,1/6K,3.0,3,LOW
2020,7,BACKUP BEVERAGE,10045,GREAT LAKES LAKE ERIE MONSTER EG,KEGS,0.0,0.0,1.0,GREAT LAKES LAKE ERIE MONSTER 1/6 KEG,1/6K,1.0,3,LOW
2020,7,DIAGEO NORTH AMERICA INC,10049,GUINNESS STOCK ALE 19. KEG,KEGS,0.0,0.0,2.0,GUINNESS STOCK ALE 19.5L KEG,5L,2.0,3,LOW
2020,7,NORTH LOCK LLC DBA PORT CITY BREWING CO,10085,PORT CITY BEACH DRIVE GOLDEN ALE EG,KEGS,0.0,0.0,1.0,PORT CITY BEACH DRIVE GOLDEN ALE 1/2 KEG,1/2K,1.0,3,LOW
2020,7,NORTH LOCK LLC DBA PORT CITY BREWING CO,10087,PORT CITY BEACH DRIVE GOLDEN ALE EG,KEGS,0.0,0.0,1.0,PORT CITY BEACH DRIVE GOLDEN ALE 1/6 KEG,1/6K,1.0,3,LOW
2020,7,Default,102,TWO BOTTLE WINE TOTE,STR_SUPPLIES,0.3,0.0,0.0,TWO BOTTLE WINE TOTE,UNKNOWN,0.3,3,LOW
2020,7,Default,104,FOUR BOTTLE WINE TOTE,STR_SUPPLIES,0.8,0.0,0.0,FOUR BOTTLE WINE TOTE,UNKNOWN,0.8,3,LOW
2020,7,Default,105,WINE GIFT TOTE SINGLE BOTTLE,STR_SUPPLIES,6.1,20.0,0.0,WINE GIFT TOTE SINGLE BOTTLE,UNKNOWN,26.1,3,MEDIUM
2020,7,Default,106,SIX BOTTLE WINE TOTE (NO LOGO),STR_SUPPLIES,0.4,0.0,0.0,SIX BOTTLE WINE TOTE (NO LOGO),UNKNOWN,0.4,3,LOW
2020,7,LEGENDS LTD,10632,FIRESTONE LUPONIC DISTORTION,KEGS,0.0,0.0,1.0,FIRESTONE LUPONIC DISTORTION - 50L,50L,1.0,3,LOW
2020,7,UNKNOWN,107,JIGGER MEASURE SHOT GLASS,STR_SUPPLIES,12.51,17.0,0.0,JIGGER MEASURE SHOT GLASS,UNKNOWN,29.509999999999998,3,MEDIUM
2020,7,Default,109,WINE TOTE WOOD HANDLE 2 POCKET 4 BTL,STR_SUPPLIES,3.8,10.0,0.0,WINE TOTE WOOD HANDLE 2 POCKET 4 BTL,UNKNOWN,13.8,3,MEDIUM
2020,7,LEGENDS LTD,10953,FOUNDERS ALL DAY,KEGS,0.0,0.0,3.0,FOUNDERS ALL DAY - 1/2K,1/2K,3.0,3,LOW
2020,7,TROEGS BREWING COMPANY,11141,TROEGS NIMBLE GIANT EG,KEGS,0.0,0.0,2.0,TROEGS NIMBLE GIANT 1/6 KEG,1/6K,2.0,3,LOW
2020,7,UNKNOWN,113,BARTENDERS BLACK BOOK,STR_SUPPLIES,0.2,0.0,0.0,BARTENDERS BLACK  BOOK,UNKNOWN,0.2,3,LOW
2020,7,Default,114,WINE PAPER GIFT TOTE SINGLE BOTTLE,STR_SUPPLIES,31.68,25.0,0.0,WINE PAPER GIFT TOTE SINGLE BOTTLE,UNKNOWN,56.68,3,MEDIUM
2020,7,UNKNOWN,115,PLASTIC SHOT GLASS PACK,STR_SUPPLIES,5.47,8.0,0.0,PLASTIC SHOT GLASS PACK,UNKNOWN,13.469999999999999,3,MEDIUM
2020,7,ATLAS BREW WORKS LLC,11529,ATLAS DANCE OF DAYS,KEGS,0.0,0.0,-1.0,ATLAS DANCE OF DAYS - 1/2K,1/2K,-1.0,3,LOW
2020,3,UNKNOWN,115,PLASTIC SHOT GLASS PACK,STR_SUPPLIES,4.74,4.0,0.0,PLASTIC SHOT GLASS PACK,UNKNOWN,8.74,1,LOW
2020,7,UNKNOWN,118,PLASTIC WINE GLASS PACK,STR_SUPPLIES,7.1,14.0,0.0,PLASTIC WINE GLASS PACK,UNKNOWN,21.1,3,MEDIUM
2020,7,UNKNOWN,119,BRUMATE WINE TUMBLER,STR_SUPPLIES,8.0,0.0,0.0,BRUMATE WINE TUMBLER,UNKNOWN,8.0,3,LOW
2020,7,RIGHT FORWARD LLC,11918,RIGHT PROPER RAISED BY WOLVES,KEGS,0.0,0.0,1.0,RIGHT PROPER RAISED BY WOLVES - 1/2K,1/2K,1.0,3,LOW
2020,7,RIGHT FORWARD LLC,11995,RIGHT PROPER RAISED BY WOLVES EG,KEGS,0.0,0.0,1.0,RIGHT PROPER RAISED BY WOLVES 1/6 KEG,1/6K,1.0,3,LOW
2020,7,UNKNOWN,123,HOLIDAY TOTE FOIL BAG,STR_SUPPLIES,0.08,0.0,0.0,HOLIDAY TOTE FOIL BAG,UNKNOWN,0.08,3,LOW
2020,3,LEGENDS LTD,12133,PEAK FRESH CUT,KEGS,0.0,0.0,1.0,PEAK FRESH CUT - 1/6K,1/6K,1.0,1,LOW
2020,7,UNKNOWN,1279,EMPTY WINE KEG - KEGS,DUNNAGE,0.0,0.0,-2.0,EMPTY WINE KEG - KEGS,UNKNOWN,-2.0,3,LOW
2020,7,NEW BELGIUM BREWING INC,12917,NEW BELGIUM PILSENER EG,KEGS,0.0,0.0,-1.0,NEW BELGIUM PILSENER 1/2KEG,1/2K,-1.0,3,LOW
2020,7,Default,140,WINE AERATOR - IN BOTTLE,STR_SUPPLIES,0.73,0.0,0.0,WINE AERATOR-IN BOTTLE,UNKNOWN,0.73,3,LOW
2020,7,PREMIUM DISTRIBUTORS INC,175,EMPTY EG (30.00),DUNNAGE,0.0,0.0,-1675.0,EMPTY 1/2 KEG (30.00),1/2K,-1675.0,3,HIGH
2020,7,Default,199,WINE STOPPER - POURER - 2 - PACK,STR_SUPPLIES,4.06,0.0,0.0,WINE STOPPER-POURER - 2-PACK,UNKNOWN,4.06,3,LOW
2020,7,ANHEUSER BUSCH INC,20093,10 BARREL JOE IPA,KEGS,0.0,0.0,4.0,10 BARREL JOE IPA 1/6K,1/6K,4.0,3,LOW
2020,7,ANHEUSER BUSCH INC,205,EMPTY EG (30.00),DUNNAGE,0.0,0.0,-362.0,EMPTY 1/6 KEG (30.00),1/6K,-362.0,3,HIGH
2020,7,ALLAGASH BREWING COMPANY,2194,ALLAGASH WHITE,KEGS,0.0,0.0,34.0,ALLAGASH WHITE 1/2K,1/2K,34.0,3,MEDIUM
2020,7,DOPS INC,2216,CHIMAY TRIPLE,KEGS,0.0,0.0,1.0,CHIMAY TRIPLE 1/6K,1/6K,1.0,3,LOW
2020,7,TROEGS BREWING COMPANY,22493,TROEGS DREAMWEAVER,KEGS,0.0,0.0,1.0,TROEGS DREAMWEAVER 1/6K,1/6K,1.0,3,LOW
2020,7,DELMAR BREWING COMPANY LLC,22571,EVOLUTION LUCKY 7 PORTER,KEGS,0.0,0.0,-1.0,EVOLUTION LUCKY 7 PORTER 1/2K,1/2K,-1.0,3,LOW
2020,7,BOSTON BEER CORPORATION,2259,DOGFISH HEAD 60 MIN IPA,KEGS,0.0,0.0,2.0,DOGFISH HEAD 60 MIN IPA 1/6K,1/6K,2.0,3,LOW
2020,7,FLYING DOG BREWERY LLLP,22988,FLYING DOG NUMERO UNO,KEGS,0.0,0.0,3.0,FLYING DOG NUMERO UNO  1/6K,1/6K,3.0,3,LOW
2020,7,ANHEUSER BUSCH INC,22996,KONA LONGBOARD,KEGS,0.0,0.0,3.0,KONA LONGBOARD 1/2K,1/2K,3.0,3,LOW
2020,7,ANHEUSER BUSCH INC,23133,BUD,KEGS,0.0,0.0,-4.0,BUD 1/6K,1/6K,-4.0,3,LOW
2020,7,MILLER BREWING COMPANY,23143,PERONI,KEGS,0.0,0.0,1.0,PERONI 1/2K,1/2K,1.0,3,LOW
2020,7,FLYING DOG BREWERY LLLP,23258,FLYING DOG SNAKE DOG,KEGS,0.0,0.0,11.0,FLYING DOG SNAKE DOG 1/2K,1/2K,11.0,3,MEDIUM
2020,7,FLYING DOG BREWERY LLLP,23335,FLYING DOG DBL DOG PALE ALE,KEGS,0.0,0.0,1.0,FLYING DOG DBL DOG PALE ALE 1/6K,1/6K,1.0,3,LOW
2020,7,ANHEUSER BUSCH INC,23364,LANDSHARK LAGER,KEGS,0.0,0.0,6.0,LANDSHARK LAGER 1/6K,1/6K,6.0,3,LOW
2020,7,FLYING DOG BREWERY LLLP,23528,FLYING DOG RAGING BITCH BELGIAN IPA,KEGS,0.0,0.0,7.0,FLYING DOG RAGING BITCH BELGIAN IPA 1/6,1/6,7.0,3,LOW
2020,7,CROWN IMPORTS,23729,MODELO ESPECIAL,KEGS,0.0,0.0,41.0,MODELO ESPECIAL 1/4K,1/4K,41.0,3,MEDIUM
2020,7,CROWN IMPORTS,23739,NEGRA MODELO,KEGS,0.0,0.0,19.0,NEGRA MODELO 1/4K,1/4K,19.0,3,MEDIUM
2020,7,MILLER BREWING COMPANY,23746,LEINENKUGEL SUMMER SHANDY,KEGS,0.0,0.0,6.0,LEINENKUGEL SUMMER SHANDY 1/6K,1/6K,6.0,3,LOW
2020,7,DIAGEO NORTH AMERICA INC,23830,KILKENNY CREAM ALE,KEGS,0.0,0.0,3.0,KILKENNY CREAM ALE 1/2K,1/2K,3.0,3,LOW
2020,7,FLYING DOG BREWERY LLLP,23866,FLYING DOG DOGGIE STYLEPALE ALE,KEGS,0.0,0.0,3.0,FLYING DOG DOGGIE STYLEPALE ALE 1/6K,1/6K,3.0,3,LOW
2020,7,ANHEUSER BUSCH INC,24012,GOOSE ISLAND IPA,KEGS,0.0,0.0,22.0,GOOSE ISLAND IPA 1/2K,1/2K,22.0,3,MEDIUM
2020,7,FLYING DOG BREWERY LLLP,24020,FLYING DOG RAGING BITCH BELGIAN IPA EG,KEGS,0.0,0.0,5.0,FLYING DOG RAGING BITCH BELGIAN IPA 1/2 KEG,1/2K,5.0,3,LOW
2020,7,LEGENDS LTD,24038,LAGUNITAS IPA,KEGS,0.0,0.0,19.0,LAGUNITAS IPA 1/2K,1/2K,19.0,3,MEDIUM
2020,7,LEGENDS LTD,240691,FLYING EMBERS HARD KOMBUCHA PINEAPPLE CHILI EG,KEGS,0.0,0.0,1.0,FLYING EMBERS HARD KOMBUCHA PINEAPPLE CHILI 1/6 KEG,1/6K,1.0,3,LOW
2020,7,DOPS INC,24612,WEISTEPHANER HEFE - WEISS,KEGS,0.0,0.0,1.0,WEISTEPHANER  HEFE-WEISS 50L 1/2K,50L,1.0,3,LOW
2020,7,DELMAR BREWING COMPANY LLC,24691,EVOLUTION LOT #3 IPA EG,KEGS,0.0,0.0,11.0,EVOLUTION LOT #3 IPA 1/6 KEG,1/6K,11.0,3,MEDIUM
2020,7,NORTH LOCK LLC DBA PORT CITY BREWING CO,24756,PORT CITY PORTER EG,KEGS,0.0,0.0,1.0,PORT CITY PORTER 1/6 KEG,1/6K,1.0,3,LOW
2020,7,LEGENDS LTD,25102,SIXPOINT BENGALI TIGER,KEGS,0.0,0.0,-1.0,SIXPOINT BENGALI TIGER 50L 1/2K,50L,-1.0,3,LOW
2020,7,LEGENDS LTD,25156,BRECKENRIDGE VANILLA PORTER,KEGS,0.0,0.0,1.0,BRECKENRIDGE VANILLA PORTER 1/2K,1/2K,1.0,3,LOW
2020,7,DELMAR BREWING COMPANY LLC,25302,EVOLUTION LOT # 3,KEGS,0.0,0.0,20.0,EVOLUTION LOT # 3 1/2K,1/2K,20.0,3,MEDIUM
2020,7,BOSTON BEER CORPORATION,25444,ANGRY ORCHARD CRISP APPLE,KEGS,0.0,0.0,18.0,ANGRY ORCHARD CRISP APPLE 1/2K,1/2K,18.0,3,MEDIUM
2020,7,FLYING DOG BREWERY LLLP,25543,FLYING DOG UNDERDOG GOLD LGR,KEGS,0.0,0.0,4.0,FLYING DOG UNDERDOG GOLD LGR 1/2,1/2,4.0,3,LOW
2020,7,NEW BELGIUM BREWING INC,25564,NB FAT TIRE,KEGS,0.0,0.0,1.0,NB FAT TIRE 1/2K,1/2K,1.0,3,LOW
2020,7,NEW BELGIUM BREWING INC,25575,NB FAT TIRE,KEGS,0.0,0.0,8.0,NB FAT TIRE 1/6K,1/6K,8.0,3,LOW
2020,7,FLYING DOG BREWERY LLLP,25579,FLYING DOG NUMERO UNO,KEGS,0.0,0.0,11.0,FLYING DOG NUMERO UNO  1/2K,1/2K,11.0,3,MEDIUM
2020,7,FLYING DOG BREWERY LLLP,25581,FLYING DOG THE TRUTH,KEGS,0.0,0.0,9.0,FLYING DOG THE TRUTH 1/2K,1/2K,9.0,3,LOW
2020,7,NEW BELGIUM BREWING INC,25587,NB VOODOO RANGER IPA,KEGS,0.0,0.0,-1.0,NB VOODOO RANGER IPA 1/2K,1/2K,-1.0,3,LOW
2020,7,NORTH LOCK LLC DBA PORT CITY BREWING CO,25742,PORT CITY MONUMENTAL IPA EG,KEGS,0.0,0.0,2.0,PORT CITY MONUMENTAL IPA 1/2 KEG,1/2K,2.0,3,LOW
2020,7,NORTH LOCK LLC DBA PORT CITY BREWING CO,25743,PORT CITY OPTIMAL WIT EG,KEGS,0.0,0.0,3.0,PORT CITY OPTIMAL WIT 1/2 KEG,1/2K,3.0,3,LOW
2020,7,ALLAGASH BREWING COMPANY,25826,ALLAGASH WHITE,KEGS,0.0,0.0,3.0,ALLAGASH WHITE 1/6K,1/6K,3.0,3,LOW
2020,7,FLYING DOG BREWERY LLLP,25961,FLYING DOG BLOODLINE,KEGS,0.0,0.0,6.0,FLYING DOG BLOODLINE 1/2K,1/2K,6.0,3,LOW
2020,7,DUVEL MOORTGAT USA LTD,26086,BLVD TANK 7,KEGS,0.0,0.0,1.0,BLVD TANK 7 1/6K,1/6K,1.0,3,LOW
2020,7,VERMONT HARD CIDER COMPANY LLC,26156,MAGNERS CIDER,KEGS,0.0,0.0,5.0,MAGNERS CIDER - 1/2K,1/2K,5.0,3,LOW
2020,7,ANHEUSER BUSCH INC,26165,KONA BIG WAVE GOLDEN BLONDE,KEGS,0.0,0.0,-1.0,KONA BIG WAVE GOLDEN BLONDE 1/6K,1/6K,-1.0,3,LOW
2020,7,DC BRAU BREWING LLC,26215,DC BRAU PUBLIC ALE,KEGS,0.0,0.0,6.0,DC BRAU PUBLIC ALE 1/2K,1/2K,6.0,3,LOW
2020,7,ANHEUSER BUSCH INC,26242,DEVILS BACKBONE VIENNA LAGER,KEGS,0.0,0.0,12.0,DEVILS BACKBONE VIENNA LAGER 1/2K,1/2K,12.0,3,MEDIUM
2020,3,CROWN IMPORTS,26300,PACIFICO,KEGS,0.0,0.0,16.0,PACIFICO 1/2K,1/2K,16.0,1,MEDIUM
2020,7,CROWN IMPORTS,26300,PACIFICO,KEGS,0.0,0.0,26.0,PACIFICO 1/2K,1/2K,26.0,3,MEDIUM
2020,7,BOSTON BEER CORPORATION,26322,DOGFISH HEAD LIQUID TRUTH SERUM EG,KEGS,0.0,0.0,9.0,DOGFISH HEAD LIQUID TRUTH SERUM 1/2 KEG,1/2K,9.0,3,LOW
2020,7,ANHEUSER BUSCH INC,26356,STELLA CIDRE ITER,KEGS,0.0,0.0,1.0,STELLA CIDRE 20 LITER - 1/6K,20L,1.0,3,LOW
2020,7,ANHEUSER BUSCH INC,264,EMPTY EG (30.00),DUNNAGE,0.0,0.0,-168.0,EMPTY 1/4 KEG (30.00),1/4K,-168.0,3,HIGH
2020,7,NORTH LOCK LLC DBA PORT CITY BREWING CO,26558,PORT CITY DOWNRIGHT PILSNER EG,KEGS,0.0,0.0,1.0,PORT CITY DOWNRIGHT PILSNER 1/2 KEG,1/2K,1.0,3,LOW
2020,7,SPAINS BEST BEERS INC,26592,MAHOU ESTRELLA,KEGS,0.0,0.0,10.0,MAHOU ESTRELLA 50L 1/2K,50L,10.0,3,MEDIUM
2020,7,DC BRAU BREWING LLC,26640,DC BRAU CORRUPTION IPA,KEGS,0.0,0.0,10.0,DC BRAU CORRUPTION IPA 1/2K,1/2K,10.0,3,MEDIUM
2020,7,DC BRAU BREWING LLC,26645,DC BRAU EL HEFE GERMAN STYLE,KEGS,0.0,0.0,1.0,DC BRAU EL HEFE GERMAN STYLE 1/2K,1/2K,1.0,3,LOW
2020,7,DC BRAU BREWING LLC,26698,DC BRAU CORRUPTION IPA,KEGS,0.0,0.0,3.0,DC BRAU CORRUPTION IPA 1/6K,1/6K,3.0,3,LOW
2020,7,DELMAR BREWING COMPANY LLC,26766,EVOLUTION LOT # 6 DOUBLE IPA,KEGS,0.0,0.0,-1.0,EVOLUTION LOT # 6 DOUBLE IPA 1/2K,1/2K,-1.0,3,LOW
